text,date,likes,business_id,user_id
Nice upper room for groups.,12/22/13,0,wkP_fSZ5w6S9ZQaAFSQ9rg,fmzIm7RxEdii5Jz44PtO7g
Lunch special. You can pair soup with either half sandwich or half salad or Mac and cheese for $8.00. Any combination of the above,1/6/16,0,keJGpYownJ-j2zQJ5huvqg,fmzIm7RxEdii5Jz44PtO7g
Chips are extra here and listed under appetizers,8/30/17,0,8iVd6gMWKGGU9SL55B4vjg,fmzIm7RxEdii5Jz44PtO7g
You order at the counter and they bring your food to you,8/30/17,0,8iVd6gMWKGGU9SL55B4vjg,fmzIm7RxEdii5Jz44PtO7g
Look at merchandise before buying. Some of it is crap,7/9/15,0,LXrSnbUlEnw_fI7A2Dpp9Q,fmzIm7RxEdii5Jz44PtO7g
They are selling Vineyard vines here I guess in preparation for new store,7/1/16,0,LXrSnbUlEnw_fI7A2Dpp9Q,fmzIm7RxEdii5Jz44PtO7g
2 nd location now open aT 1506 Carson St in place formerly occupied by Amazing Cafe. Breakfast and lunch now served in addition to their outstanding coffee  and expressos!,11/1/17,0,Cf0iV72DTqR0ggBje2d0sg,fmzIm7RxEdii5Jz44PtO7g
You can reserve with Open Table,10/19/16,0,ugmQx75KCr8nc8E-d69K8g,fmzIm7RxEdii5Jz44PtO7g
Nice place for good downtown lunch,5/29/13,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
Nice patio for outdoor dining,6/5/13,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
Lunch special half hoagie and two sides $10.00,6/27/13,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
Fast friendly service. Meal cooked to order.,7/16/13,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
"Prices raised. Ala carte menu. 
Go here only if you have to",8/12/14,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
They took away some of menu favorites such as the combined lunch. Everything aka carte,10/28/14,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
Their menu has gone downhill. I only come here when I have to,12/16/14,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
Menu has changed,1/29/15,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
New menu here means there will be an updated review,2/13/15,0,X0JIra66e1kLDraXKa2Ajg,fmzIm7RxEdii5Jz44PtO7g
This is one of three locations. The other two are in Gibsonia and Cranberry,5/4/17,0,7mU3l5VjH1IxsXcxBxUblg,fmzIm7RxEdii5Jz44PtO7g
Lunch portions are generous,5/4/17,0,7mU3l5VjH1IxsXcxBxUblg,fmzIm7RxEdii5Jz44PtO7g
Order the spots. They are the best,4/21/15,0,M49CwslHLTt9verCZhWxrg,fmzIm7RxEdii5Jz44PtO7g
Order from special menu great choices,7/29/14,0,I4q_mNQTKVX_EKbVAh8pdQ,fmzIm7RxEdii5Jz44PtO7g
The musical Christmas carol is a wonderful show for the family. Well worth the money,4/7/14,0,WfQojfN1xWzm58gIY_Fa_w,fmzIm7RxEdii5Jz44PtO7g
New policy! No large bags allowed in theater anymore. If bringing food donations then use plastic bag,12/13/15,0,WfQojfN1xWzm58gIY_Fa_w,fmzIm7RxEdii5Jz44PtO7g
Front row. All covered with fake snow! Love seeing the cast right in front of me!,12/9/17,0,WfQojfN1xWzm58gIY_Fa_w,fmzIm7RxEdii5Jz44PtO7g
Tiffanys no longer charges for cleaning your jewelry.,2/26/16,0,FcOMDTDtKaucQ-KIjba45g,fmzIm7RxEdii5Jz44PtO7g
It is best to call ahead with your order. Scones are $2.00 each daily.,12/8/16,1,ZVWSOxlmz1yJfbZaJwYOug,fmzIm7RxEdii5Jz44PtO7g
If you want breads order ahead and they are normally ready in the afternoon,12/17/16,0,ZVWSOxlmz1yJfbZaJwYOug,fmzIm7RxEdii5Jz44PtO7g
You can now order cakes here! Give 48 hour notice,1/28/17,0,ZVWSOxlmz1yJfbZaJwYOug,fmzIm7RxEdii5Jz44PtO7g
They take Apple Pay here,12/17/16,0,9mYjIQ-9DKMuR8kM5M2gtw,fmzIm7RxEdii5Jz44PtO7g
Most everything is made from scratch so it will only last a couple of days,11/18/16,0,T8_NXVNymIRXsI7AcWgBcQ,fmzIm7RxEdii5Jz44PtO7g
No drinks allowed in the theater.,9/25/17,0,2AJW_6QarzJE9BhaXFfyaw,fmzIm7RxEdii5Jz44PtO7g
This theater is no larger than an actual Broadway theater but so much nicer!,9/25/17,0,2AJW_6QarzJE9BhaXFfyaw,fmzIm7RxEdii5Jz44PtO7g
Much construction around. Hard to navigate,6/20/16,0,Tzp6kdtA7coJgnY3-hFHtw,fmzIm7RxEdii5Jz44PtO7g
Although store is crowded they will accommodate you as best they can when you reserve a class or Genius Bar,1/9/16,0,rZiGxTgrDcoQrQjzzm4vFA,fmzIm7RxEdii5Jz44PtO7g
Genius Bar always ready and will to help. Make apt however,2/7/16,0,rZiGxTgrDcoQrQjzzm4vFA,fmzIm7RxEdii5Jz44PtO7g
"For anyone waiting on the rumor weed for the release of the smaller IPAD pro, the IPhone 5 se, and new watch bands, the announcement has been pushed back to week of March 21 st",2/28/16,0,rZiGxTgrDcoQrQjzzm4vFA,fmzIm7RxEdii5Jz44PtO7g
I've here now,11/27/15,0,4E1vGnmXwFvGp2NB-NWcgg,fmzIm7RxEdii5Jz44PtO7g
The food is provided by meat and potatoes restaurant next door,11/14/16,0,Alt9qIJYYArCBkGXeb2ZLA,fmzIm7RxEdii5Jz44PtO7g
Although the ice cream comes in 3 sizes if you order two scoops then you pay extra,5/17/17,0,BIN_lwo-4Y441qdDljtdlw,fmzIm7RxEdii5Jz44PtO7g
Rate is $7.00 per day plus tax if you are AAA member or senior citizen,8/9/16,0,SgQdzQZRRPZm-tL2Sa2oRQ,fmzIm7RxEdii5Jz44PtO7g
$5.00 for $10.00 deal available. You can purchase right off the app!,1/18/17,0,8edTRAKWTzd0B_sfb8ekeQ,fmzIm7RxEdii5Jz44PtO7g
Although you get pita bread for free the hummus is extra,1/18/17,0,8edTRAKWTzd0B_sfb8ekeQ,fmzIm7RxEdii5Jz44PtO7g
Don't fly to Atlanta today. All access roads cut off,4/5/17,0,FW9X2oVTA5AmGBH1EBCu2w,fmzIm7RxEdii5Jz44PtO7g
Beware! Due to holidays They are not doing Thurs turnovers! I caught them on this and I am sure this will happen on New Years as well!,12/24/15,0,cNNtjnsz708bICtPqXYjsQ,fmzIm7RxEdii5Jz44PtO7g
Zoup sells their chicken broth here!,11/16/17,0,cNNtjnsz708bICtPqXYjsQ,fmzIm7RxEdii5Jz44PtO7g
Today only. Dec 31 at and Jan 1 at specials in effect,1/1/15,0,cNNtjnsz708bICtPqXYjsQ,fmzIm7RxEdii5Jz44PtO7g
Order one slice of the Sicilian. It is so good and filling!,7/13/17,0,SsBi4mjcfsQJUMkyQlgg1Q,fmzIm7RxEdii5Jz44PtO7g
Great fresh fish for lunch,6/28/13,0,REfM-TpPnDSpgAMB_puQbw,fmzIm7RxEdii5Jz44PtO7g
Huge portions but they do have a smaller portion menu,5/10/17,0,SeQlCrKvyM2j8m_75gtouQ,fmzIm7RxEdii5Jz44PtO7g
French onion soup,5/3/14,0,SLjVCw1XCU9mLgD7yNeHqA,fmzIm7RxEdii5Jz44PtO7g
This new lime cream dessert is not too heavy and very good!!!,9/20/15,0,oS96aJIHFWcFAlGHKKXjaw,fmzIm7RxEdii5Jz44PtO7g
3 rd location to open up next month in former Imperio's market on 2 nd Ave in Hazelwood!!!!!!,3/2/17,0,oS96aJIHFWcFAlGHKKXjaw,fmzIm7RxEdii5Jz44PtO7g
Free spanakopita with check in,12/1/16,0,aeomionBr_VTsIg119vtSw,fmzIm7RxEdii5Jz44PtO7g
Lunch paired special,11/26/14,0,FgNgBLayRFm6H6Qr66ecbQ,fmzIm7RxEdii5Jz44PtO7g
Go at lunch. Good specials,12/3/14,0,FgNgBLayRFm6H6Qr66ecbQ,fmzIm7RxEdii5Jz44PtO7g
Paired specials. Rewards program,12/17/14,0,FgNgBLayRFm6H6Qr66ecbQ,fmzIm7RxEdii5Jz44PtO7g
Lunch soup combined with salad or wrap specials daily,1/4/15,0,FgNgBLayRFm6H6Qr66ecbQ,fmzIm7RxEdii5Jz44PtO7g
Wish they would bring back the red white and blue salad,7/22/15,0,FgNgBLayRFm6H6Qr66ecbQ,fmzIm7RxEdii5Jz44PtO7g
Crab cake burger back. Probably just for Lent,2/11/16,0,FgNgBLayRFm6H6Qr66ecbQ,fmzIm7RxEdii5Jz44PtO7g
Great salads and pizza,8/16/13,0,BMR_AsSBzTQHqW-SQabI4w,fmzIm7RxEdii5Jz44PtO7g
Great salads!,1/4/14,0,BMR_AsSBzTQHqW-SQabI4w,fmzIm7RxEdii5Jz44PtO7g
Byob small fee,7/11/15,0,TvL29lvPQU5GtPEN-J0wIA,fmzIm7RxEdii5Jz44PtO7g
They make some things in house. They are noted on your menu.,12/28/15,0,0NoHJtug9xefI2OnsANaMA,fmzIm7RxEdii5Jz44PtO7g
For lunch you can get 1\/2 sandwich and cup of soup for $9.00. $2.00 upcharge for French onion,12/21/16,0,XItYW5ul3OW_AqpT2nDbBQ,fmzIm7RxEdii5Jz44PtO7g
They offer coupons in the mail,12/6/14,0,l0pf71mxpV1f_po1W5w1Lw,fmzIm7RxEdii5Jz44PtO7g
Free wi if but you must ask for the password,12/21/14,0,l0pf71mxpV1f_po1W5w1Lw,fmzIm7RxEdii5Jz44PtO7g
Weekday lunch specials on back of menu,7/5/15,0,l0pf71mxpV1f_po1W5w1Lw,fmzIm7RxEdii5Jz44PtO7g
Sign up for the rewards program for coupons,10/9/15,0,l0pf71mxpV1f_po1W5w1Lw,fmzIm7RxEdii5Jz44PtO7g
Temporarily closed for remodeling,7/14/17,0,7ULRdJfVo2-Og5ZoGOECFg,fmzIm7RxEdii5Jz44PtO7g
Best time of year to visit for holiday treats,12/7/14,0,IUywieKL-xOm3tFJEY8fOw,fmzIm7RxEdii5Jz44PtO7g
Nice bunch of restaurants surrounding it.,11/21/15,0,IUywieKL-xOm3tFJEY8fOw,fmzIm7RxEdii5Jz44PtO7g
Flavors rotate daily. You can sample before you buy,3/23/16,0,Dz48AHU652_zg43sBPRb9w,fmzIm7RxEdii5Jz44PtO7g
Antneys now serves two Gluten Free flavors,9/12/17,0,Dz48AHU652_zg43sBPRb9w,fmzIm7RxEdii5Jz44PtO7g
Closing for season Oct 15 th. Get your last harrah now till next spring,10/12/17,0,Dz48AHU652_zg43sBPRb9w,fmzIm7RxEdii5Jz44PtO7g
If you buy their beans they will grind them for you for free,3/26/17,0,HVCSprTj_USR9HxIeoffZA,fmzIm7RxEdii5Jz44PtO7g
They don't ask the question anymore but this place has gender neutral restrooms,3/26/17,0,HVCSprTj_USR9HxIeoffZA,fmzIm7RxEdii5Jz44PtO7g
The chicken is farm raised and so fresh!,5/17/17,0,88wGoNiuZlUxpyeUhwb5hQ,fmzIm7RxEdii5Jz44PtO7g
They are best known for their basil tomato soup and grilled cheese. Arrive early because the place gets packed,6/29/16,0,6hKY8sj-ikAQdzrkrBcvuQ,fmzIm7RxEdii5Jz44PtO7g
If you opt for the spinach salad it is worth the extra for the grilled shrimp. Very tasty.,6/29/16,0,6hKY8sj-ikAQdzrkrBcvuQ,fmzIm7RxEdii5Jz44PtO7g
Get here super early! Stuff goes fast!,8/30/17,0,3B8hg3Arjhgz33SJpnK9Hw,fmzIm7RxEdii5Jz44PtO7g
Starts when the bell rings,8/9/17,0,3B8hg3Arjhgz33SJpnK9Hw,fmzIm7RxEdii5Jz44PtO7g
Daily $7.00 specials are worthwhile,1/8/15,0,79QqVtTRgP1t5IwpLlwiQg,fmzIm7RxEdii5Jz44PtO7g
Daily specials for $7.00,12/10/14,0,79QqVtTRgP1t5IwpLlwiQg,fmzIm7RxEdii5Jz44PtO7g
Newspaper reports this venue will be closing in a few weeks,10/24/17,0,74gDxr6rs_8tUTcS1vkr0Q,fmzIm7RxEdii5Jz44PtO7g
Most of their pastries come from  an Italian lady up the street who makes them from scratch,1/21/17,0,GEpavUjzVf5ATsGYkPu0WA,fmzIm7RxEdii5Jz44PtO7g
Lenten seafood specials today on Ash Wednesday,3/1/17,0,CzqGem5OaPAk10bQK4bzbg,fmzIm7RxEdii5Jz44PtO7g
I love Betsys ice cream but for now they are closed until spring.,1/18/17,0,hDRjIbbseWN7ZSVZy2t2fA,fmzIm7RxEdii5Jz44PtO7g
They serve Zeke's coffee here from East Liberty,1/21/17,0,hDRjIbbseWN7ZSVZy2t2fA,fmzIm7RxEdii5Jz44PtO7g
I just learned when they reopen this spring they will also be selling goodies from Sinful sweets downtown,1/31/17,0,hDRjIbbseWN7ZSVZy2t2fA,fmzIm7RxEdii5Jz44PtO7g
Betsys sells Zekes coffee in a package. Sinful sweets products coming. They will also be doing home delivery.,3/4/17,0,hDRjIbbseWN7ZSVZy2t2fA,fmzIm7RxEdii5Jz44PtO7g
When buying Zekes coffee be aware of the fact that it is whole bean coffee. Ryan told me on the phone they have no coffee grinder but I could order ground coffee from Zekes in their store for a slight upcharge,3/10/17,0,hDRjIbbseWN7ZSVZy2t2fA,fmzIm7RxEdii5Jz44PtO7g
Remodeling. Have the store is dark.,9/16/17,0,3j_8fQ3G3V3LEJuq8O-RTQ,fmzIm7RxEdii5Jz44PtO7g
Eggplant Parmesan comes open faced with pasta salad. Very good at a reasonable price,11/21/15,0,mJ_ucQ2_3hfTsmCcKb-hgw,fmzIm7RxEdii5Jz44PtO7g
Family style dining. Known for their super burger and strawberry pie.,5/28/13,0,siHpyAfAnoBMPpl9d_ib3A,fmzIm7RxEdii5Jz44PtO7g
They should not take off favorite menu items,12/18/14,0,siHpyAfAnoBMPpl9d_ib3A,fmzIm7RxEdii5Jz44PtO7g
They have a drive through takeout. Modern look same menu,11/18/15,0,siHpyAfAnoBMPpl9d_ib3A,fmzIm7RxEdii5Jz44PtO7g
House tea is Earl Grey. A full luncheon for $15.00,12/3/15,0,pdKzXreGTKxv6jSoh77y8g,fmzIm7RxEdii5Jz44PtO7g
Desert lemon crunch cake with strawberry drizzle,12/3/15,0,pdKzXreGTKxv6jSoh77y8g,fmzIm7RxEdii5Jz44PtO7g
Now closed! Last day was June 24th,6/27/17,0,BkWF6Xz1KTT-r3fWbxEvjg,fmzIm7RxEdii5Jz44PtO7g
Come during off hours. Place is packed,3/20/15,0,i39--wZD6L9hm9Lg90Uziw,fmzIm7RxEdii5Jz44PtO7g
They return damaged merchandise within reasonable time frame and replace it for you,8/4/15,0,xTrbqLEbX2avhKvK16OCPw,fmzIm7RxEdii5Jz44PtO7g
They now add 18% onto your bill as an automatic tip. Please be aware of that.,7/20/17,0,HG3ROmv3FJZTMJPpThSXOw,fmzIm7RxEdii5Jz44PtO7g
Closing Sat Sept 30 th per Post Gazette,9/28/17,0,HM8zaHcswoJWqIsePnxW7A,fmzIm7RxEdii5Jz44PtO7g
Cash only please note!,3/26/17,0,dLc1d1zwd1Teu2QED5TmlA,fmzIm7RxEdii5Jz44PtO7g
Lunch specials are very reasonably priced and you get a side with your entree,10/22/16,0,0PCBt3JKD6IooicImKNBzA,fmzIm7RxEdii5Jz44PtO7g
Free chocolate pretzel with purchase,10/22/16,0,22u7wqu4vRRDi2zXw_dTRQ,fmzIm7RxEdii5Jz44PtO7g
Pumpkin cupcake topped with cream cheese and caramel glaze! To die for!,10/22/16,0,22u7wqu4vRRDi2zXw_dTRQ,fmzIm7RxEdii5Jz44PtO7g
They serve Perrys ice cream here,6/10/17,0,22u7wqu4vRRDi2zXw_dTRQ,fmzIm7RxEdii5Jz44PtO7g
Get here early! Line extends out the door!,10/17/15,0,u4sTiCzVeIHZY8OlaL346Q,fmzIm7RxEdii5Jz44PtO7g
You can get a full breakfast for under $10.00,7/18/17,0,pv-bAsIJc6s31dYHxjKpvQ,fmzIm7RxEdii5Jz44PtO7g
Nice to visit over lunch hour. Not too crowded. If you need someone just ring the bell,12/8/15,0,9yRS-SNzkfmThx2JJoilwA,fmzIm7RxEdii5Jz44PtO7g
They have over 100 types of cupcakes. 6 are standard. The others are changed out. Chocolate chip cookie only $.85. Fresh baked and hot out of the oven good,2/8/17,0,f78Acx0_Yl_93mqRzq5IUQ,fmzIm7RxEdii5Jz44PtO7g
Tartine is moving to Ellsworth Ave next to Soba on July 1st!,6/24/16,0,FChZqoNWuLZr5Lj28Cq7yg,fmzIm7RxEdii5Jz44PtO7g
Cash only no cards,6/24/16,0,FChZqoNWuLZr5Lj28Cq7yg,fmzIm7RxEdii5Jz44PtO7g
The quiche and potatoes are worth it. They don't have much to offer since they are moving,6/24/16,0,FChZqoNWuLZr5Lj28Cq7yg,fmzIm7RxEdii5Jz44PtO7g
Their pastries come from Mediterra bakery!,1/5/17,0,jhGbILmSQ2TQvpJWug49Ew,fmzIm7RxEdii5Jz44PtO7g
Free wi fi,8/9/17,0,QYt6hKIEkwaBtIaemaZAsQ,fmzIm7RxEdii5Jz44PtO7g
If you liked the Dole pineapple whip yogurt at Disney World they serve it here!,7/23/16,0,OYPsDi3aFc3fpUxo1Ik7yQ,fmzIm7RxEdii5Jz44PtO7g
They serve la prima expresso here,2/23/17,0,rLNIlmJ71srkLoMFfGMvyQ,fmzIm7RxEdii5Jz44PtO7g
Had the cranberry scone for breakfast. Delicious!,2/24/17,0,rLNIlmJ71srkLoMFfGMvyQ,fmzIm7RxEdii5Jz44PtO7g
Baked goods come from 350 bakery in the Southside,10/25/17,0,uV2HVSRXJMqGsF9Br2VnvQ,fmzIm7RxEdii5Jz44PtO7g
Some other baked goods come from Mediterra bakery in Robinson twp,10/25/17,0,uV2HVSRXJMqGsF9Br2VnvQ,fmzIm7RxEdii5Jz44PtO7g
The first floor is a meatball place the second floor is upscale Italian restaurant with charcuterie and the top floor is a rooftop beer garden,8/7/16,1,sMzNLdhJZGzYirIWt-fMAg,fmzIm7RxEdii5Jz44PtO7g
Pick your own box,12/5/15,0,_CZUfZp5A2TqP5UeohDFVg,fmzIm7RxEdii5Jz44PtO7g
Everything comes bagged to go whether you eat in or not,2/23/17,0,qQvHYQ1uocuEnFcUdhxV_g,fmzIm7RxEdii5Jz44PtO7g
You can get half sandwich with soup and side for $12.99,3/3/16,0,QGPQp5VsRcP5Ma0ekCgj2Q,fmzIm7RxEdii5Jz44PtO7g
Every baked good made from scratch. No longer open on Sat,6/28/17,0,HPX1pRtWInt_UVtfld-zsQ,fmzIm7RxEdii5Jz44PtO7g
Breakfast and lunch prices very reasonable. Most under $10.00,6/28/17,0,HPX1pRtWInt_UVtfld-zsQ,fmzIm7RxEdii5Jz44PtO7g
Cookies are to die for,4/4/15,0,XxoVuGxIRg0e9RevFhWFag,fmzIm7RxEdii5Jz44PtO7g
Homemade caters. Very good,5/16/15,0,XxoVuGxIRg0e9RevFhWFag,fmzIm7RxEdii5Jz44PtO7g
No public restrooms,9/7/17,0,SyC813YCMONo7dnQ9aUmCQ,fmzIm7RxEdii5Jz44PtO7g
Come during weekday. Not crowded and easy to park,1/28/16,0,mnI_n7A8sxgOSmtgI3wzQQ,fmzIm7RxEdii5Jz44PtO7g
"If you are concerned about getting back on Library Rd going to the left, exit and make right turn. At top of hill there is an area you can turn left in and turn your car around.",3/9/16,0,JIWf7VRyXGq0Xm2X5eEj9Q,fmzIm7RxEdii5Jz44PtO7g
You can sample any soup before you order,8/17/17,0,navSR7K1GFBKqDr8YJgb0g,fmzIm7RxEdii5Jz44PtO7g
Free Wifi,8/17/17,0,navSR7K1GFBKqDr8YJgb0g,fmzIm7RxEdii5Jz44PtO7g
All soup served with your choice of bread,8/17/17,0,navSR7K1GFBKqDr8YJgb0g,fmzIm7RxEdii5Jz44PtO7g
This is not a bakery cafe but their soup really stands out!!,8/17/17,0,navSR7K1GFBKqDr8YJgb0g,fmzIm7RxEdii5Jz44PtO7g
Free glass of wine with check in,3/30/17,0,PBmMvDows5HWIqrEVvNfQQ,fmzIm7RxEdii5Jz44PtO7g
Enter on N Braddock Ave. look on other nearby streets for free parking,3/30/17,0,PBmMvDows5HWIqrEVvNfQQ,fmzIm7RxEdii5Jz44PtO7g
Free glass of wine with check in,3/30/17,0,PBmMvDows5HWIqrEVvNfQQ,fmzIm7RxEdii5Jz44PtO7g
Everywhere there are signs saying BYOB,3/30/17,1,PBmMvDows5HWIqrEVvNfQQ,fmzIm7RxEdii5Jz44PtO7g
Located right next to the pay parking lot. Parking is free after 6 pm,11/3/16,0,eMIX3ldCrPJymVenND0sDg,fmzIm7RxEdii5Jz44PtO7g
The wasabi aoli adds a nice kick to the Brussels sprouts,11/3/16,0,eMIX3ldCrPJymVenND0sDg,fmzIm7RxEdii5Jz44PtO7g
The side salad that comes with the gyro is just mixed greens. You other options are French fries or pasta salad,11/3/16,0,eMIX3ldCrPJymVenND0sDg,fmzIm7RxEdii5Jz44PtO7g
During lunch you can order half sandwiches since portion sizes are big and save money too,11/20/16,0,QNn3lvwCBwNcQFPbjAtgdQ,fmzIm7RxEdii5Jz44PtO7g
They are one of the few places that validate parking,5/25/16,0,7U73RqIg6JA0WThxWUV3uA,fmzIm7RxEdii5Jz44PtO7g
Purchase the deal for $10.00. It is worth it and you can buy a deal for a friend,5/25/16,0,7U73RqIg6JA0WThxWUV3uA,fmzIm7RxEdii5Jz44PtO7g
They have a lunch special. Half sandwich with either soup or salad for $6.95,2/2/16,0,D60IfSLfKA32Et3cvR-t3A,fmzIm7RxEdii5Jz44PtO7g
They are open on Sunday but only until 3pm,2/2/16,0,D60IfSLfKA32Et3cvR-t3A,fmzIm7RxEdii5Jz44PtO7g
"You can get a lunch portion entree for less money. It includes soup, salad with your main course",1/11/17,0,25CzbDgm1MsT31NhA6KYog,fmzIm7RxEdii5Jz44PtO7g
A whole meal for just under $10.00 for lunch! That's a bargain and good quality food as well!,1/11/17,0,25CzbDgm1MsT31NhA6KYog,fmzIm7RxEdii5Jz44PtO7g
They serve homemade ice cream from Perrys in Western NY,6/8/17,0,jFUD1nx7eet2h5jGEe1DBQ,fmzIm7RxEdii5Jz44PtO7g
10% off with Yelp check in,6/8/17,0,jFUD1nx7eet2h5jGEe1DBQ,fmzIm7RxEdii5Jz44PtO7g
4th location to open up 308 Forbes Ave downtown in early 2018,9/22/17,0,WoiOpMEcbAfOqNYXqDwm3Q,fmzIm7RxEdii5Jz44PtO7g
Almond croissant the best,8/7/15,0,WoiOpMEcbAfOqNYXqDwm3Q,fmzIm7RxEdii5Jz44PtO7g
Ice tea only available during summer. You have a choice of homemade teas or coffee for your check in offer,2/21/17,0,a2qlFwIy9vUvfUb4EnQNmA,fmzIm7RxEdii5Jz44PtO7g
If you are looking for musical entertainment they only have it Friday and Saturday nights,2/21/17,0,a2qlFwIy9vUvfUb4EnQNmA,fmzIm7RxEdii5Jz44PtO7g
Hazelnut coffee the best,2/2/17,0,t0MYpa7ZYUv7o5pBOqGfFw,fmzIm7RxEdii5Jz44PtO7g
The rewards program is based per visit not per how many coffees you purchase,2/2/17,0,t0MYpa7ZYUv7o5pBOqGfFw,fmzIm7RxEdii5Jz44PtO7g
Everything organic,3/12/15,0,vpsc8vfnkaEd7-49_lz9Zg,fmzIm7RxEdii5Jz44PtO7g
Limited food selection available for purchase,1/5/17,0,vGQxPGvI4QLtupSAxO8c7Q,fmzIm7RxEdii5Jz44PtO7g
Loose leaf tea also for sale,1/5/17,0,vGQxPGvI4QLtupSAxO8c7Q,fmzIm7RxEdii5Jz44PtO7g
Their soup comes from Spork. It changes daily,1/5/17,0,vGQxPGvI4QLtupSAxO8c7Q,fmzIm7RxEdii5Jz44PtO7g
They specialize in setting up floral arrangements for special occasions,2/23/17,0,2099abC1lsypFGDJVG5uIQ,fmzIm7RxEdii5Jz44PtO7g
If you buy a cup of tea in house you also get a pot to go with it,2/23/17,0,2099abC1lsypFGDJVG5uIQ,fmzIm7RxEdii5Jz44PtO7g
They sell iffys coffee beans from the Carnegie coffee company here,3/11/17,0,9Aj8gHvPpclnnOHvtU2wGA,fmzIm7RxEdii5Jz44PtO7g
Hot teas can be made cold if weather is warm.  Love the peach Apple cobbler tea!,9/22/15,0,gfIVwp0RkM5yMa1u3mbB4Q,fmzIm7RxEdii5Jz44PtO7g
Their bread comes from LaGourmande in Lawrenceville,7/2/16,0,K2C8dSx9215LLcIzHL959Q,fmzIm7RxEdii5Jz44PtO7g
You can share desserts since portions are large,7/2/16,0,K2C8dSx9215LLcIzHL959Q,fmzIm7RxEdii5Jz44PtO7g
All cookies are homemade and I was told they freeze well,11/1/16,0,DtIcA3yhAPrntUBfRJNwuw,fmzIm7RxEdii5Jz44PtO7g
They will not be making gingerbread men but they will be brought in. They will specialize in shortbread cookies,11/1/16,0,DtIcA3yhAPrntUBfRJNwuw,fmzIm7RxEdii5Jz44PtO7g
You can preorder now for the holidays,11/1/16,0,DtIcA3yhAPrntUBfRJNwuw,fmzIm7RxEdii5Jz44PtO7g
Do not refrigerate. You can freeze. Made fresh daily,5/25/17,0,Qmx1rFrQHpcYT6XPNgv0zQ,fmzIm7RxEdii5Jz44PtO7g
Not everything is vegan. They will tell you when you review the menu,6/7/17,0,_6C-yZCmIyOmPESJbwyaSQ,fmzIm7RxEdii5Jz44PtO7g
They have a drive through here,4/12/17,0,asls06FL7gbC5DMz8AMzlA,fmzIm7RxEdii5Jz44PtO7g
If you order the liquid nitrogen ice cream flavors toppings are $.50 each,7/22/16,0,7_h1D46AgX2YqZ9aKmx-Ag,fmzIm7RxEdii5Jz44PtO7g
Free cookie with check in,2/16/17,0,5oA6zlmJ4jQREDH6dNCq6w,fmzIm7RxEdii5Jz44PtO7g
They sell Dobra tea here,11/29/17,0,xQqCpVu52dCZlsoYoKRykA,fmzIm7RxEdii5Jz44PtO7g
Baked goods now come from Chateau Cakery on the Northside,11/29/17,0,xQqCpVu52dCZlsoYoKRykA,fmzIm7RxEdii5Jz44PtO7g
Roasts come from Deeper Root a roasting company in Cincinnati,11/29/17,0,xQqCpVu52dCZlsoYoKRykA,fmzIm7RxEdii5Jz44PtO7g
This Post Office is primarily for outbound mail. If you live in Crafton your mail gets delivered from the Greentree post office,3/8/17,0,5lyTwvrAivEUFgmFIFIoeg,fmzIm7RxEdii5Jz44PtO7g
They make their ice tea out of red roibos saffron and caramel,2/20/16,0,7z2x16M7IuG8KPfMsyVrKA,fmzIm7RxEdii5Jz44PtO7g
Morcilla is now open for lunch from 11-2 on Sat and Sun in addition to their normal dinner hours,2/20/16,0,7z2x16M7IuG8KPfMsyVrKA,fmzIm7RxEdii5Jz44PtO7g
When you come with family you can split your meals. Brunch portions are huge!,1/17/16,0,MKYcOZSpMwJK7uwacK13EA,fmzIm7RxEdii5Jz44PtO7g
They no longer have a vending machine for soft drinks. Get ice tea at the coffee stand,6/14/17,0,MKYcOZSpMwJK7uwacK13EA,fmzIm7RxEdii5Jz44PtO7g
They now give you a number when you order and bring your food to you,6/14/17,0,MKYcOZSpMwJK7uwacK13EA,fmzIm7RxEdii5Jz44PtO7g
Tyler the owner made me feel welcome and explained in depth how both the menus will change seasonally as well as the chefs after 18 months,12/20/15,0,MKYcOZSpMwJK7uwacK13EA,fmzIm7RxEdii5Jz44PtO7g
Now they have smaller desserts,2/17/16,0,x8WI_GkeGHGJCXggDm8flg,fmzIm7RxEdii5Jz44PtO7g
If you buy the quiche they have no means to heat it,6/22/17,0,0lpT5sj09vUfDp5zUBwjIw,fmzIm7RxEdii5Jz44PtO7g
Baked goods come from Reegers farm market in Indiana PA,6/22/17,0,0lpT5sj09vUfDp5zUBwjIw,fmzIm7RxEdii5Jz44PtO7g
